,dprimeC,dprimeI,CRT_ACC
15,-1.3981488654,0.430727299295,0.142857142857
16,1.3981488654,0.0,0.142857142857
17,2.32634787404,1.9348431322,0.285714285714
18,-2.32634787404,2.32634787404,0.142857142857
19,0.536694266806,3.29376944014,0.285714285714
20,0.861454598591,0.430727299295,0.285714285714
21,1.35892630794,-0.536694266806,0.0
22,2.32634787404,2.32634787404,0.0
23,2.75707517334,1.3981488654,0.285714285714
24,-0.967421566102,0.0,0.285714285714
25,1.9348431322,-1.89562057475,0.142857142857
26,0.430727299295,0.430727299295,0.285714285714
27,0.0,2.32634787404,0.285714285714
28,0.967421566102,0.967421566102,0.142857142857
29,1.9348431322,2.75707517334,0.0
30,1.3981488654,1.3981488654,0.285714285714
31,1.35892630794,0.0,0.142857142857
32,-0.967421566102,0.0,0.142857142857
33,2.32634787404,-0.967421566102,0.142857142857
34,0.0,1.89562057475,0.285714285714
35,0.967421566102,0.861454598591,0.285714285714
36,0.861454598591,3.29376944014,0.142857142857
37,1.89562057475,1.3981488654,0.285714285714
38,-0.430727299295,4.65269574808,0.142857142857
39,2.32634787404,2.32634787404,0.285714285714
40,0.536694266806,-0.536694266806,0.285714285714
41,2.32634787404,3.29376944014,0.285714285714
42,1.35892630794,0.967421566102,0.142857142857
43,2.32634787404,1.89562057475,0.285714285714
44,0.536694266806,-0.536694266806,0.142857142857
45,1.89562057475,0.0,0.285714285714
46,1.89562057475,4.65269574808,0.285714285714
47,2.75707517334,2.75707517334,0.285714285714
48,4.65269574808,4.65269574808,0.285714285714
49,1.89562057475,0.0,0.142857142857
50,0.0,0.0,0.142857142857
51,1.3981488654,0.967421566102,0.142857142857
52,0.0,0.861454598591,0.142857142857
53,1.9348431322,3.29376944014,0.285714285714
54,0.0,-1.35892630794,0.142857142857
55,0.430727299295,2.32634787404,0.285714285714
56,0.967421566102,1.9348431322,0.285714285714
57,0.0,0.967421566102,0.285714285714
58,0.967421566102,0.430727299295,0.142857142857
59,0.0,0.0,0.285714285714
60,-1.3981488654,-0.861454598591,0.285714285714
61,1.89562057475,0.0,0.285714285714
62,0.536694266806,1.89562057475,0.0
63,0.0,1.35892630794,0.142857142857
64,1.3981488654,0.430727299295,0.0
65,0.0,2.75707517334,0.285714285714
66,0.0,1.35892630794,0.285714285714
67,2.32634787404,0.430727299295,0.142857142857
68,2.32634787404,0.967421566102,0.285714285714
69,1.3981488654,0.430727299295,0.285714285714
70,-1.35892630794,0.430727299295,0.0
71,1.9348431322,1.3981488654,0.142857142857
72,0.430727299295,0.0,0.0
73,-0.536694266806,0.967421566102,0.142857142857
74,1.9348431322,2.32634787404,0.285714285714
75,2.75707517334,0.536694266806,0.285714285714
76,2.75707517334,1.3981488654,0.142857142857
77,1.89562057475,0.430727299295,0.0
78,-0.430727299295,0.430727299295,0.142857142857
79,1.9348431322,2.75707517334,0.142857142857
80,0.967421566102,0.536694266806,0.285714285714
81,1.89562057475,0.861454598591,0.142857142857
82,2.75707517334,2.75707517334,0.0
83,1.3981488654,0.967421566102,0.285714285714
84,0.0,0.0,0.285714285714
85,2.75707517334,0.861454598591,0.285714285714
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.967421566102,1.89562057475,0.0
89,3.29376944014,0.967421566102,0.285714285714
90,0.967421566102,2.32634787404,0.285714285714
91,0.0,0.0,0.285714285714
92,3.29376944014,0.0,0.285714285714
93,3.29376944014,2.32634787404,0.285714285714
94,2.75707517334,1.89562057475,0.285714285714
95,1.89562057475,0.967421566102,0.142857142857
96,2.75707517334,2.32634787404,0.285714285714
97,-0.430727299295,0.967421566102,0.142857142857
98,0.0,0.0,0.285714285714
99,1.3981488654,0.0,0.285714285714
100,0.536694266806,0.0,0.285714285714
101,0.430727299295,0.0,0.142857142857
102,2.75707517334,2.32634787404,0.142857142857
103,1.3981488654,1.3981488654,0.285714285714
104,-0.536694266806,0.0,0.142857142857
105,0.967421566102,0.536694266806,0.142857142857
106,2.32634787404,0.967421566102,0.285714285714
107,-0.430727299295,-0.430727299295,0.142857142857
108,0.0,0.0,0.142857142857
109,0.536694266806,0.0,0.142857142857
110,2.32634787404,0.861454598591,0.285714285714
111,0.967421566102,2.75707517334,0.0
112,2.32634787404,1.89562057475,0.0
113,-0.861454598591,0.536694266806,0.0
114,1.3981488654,1.9348431322,0.142857142857
115,2.32634787404,3.29376944014,0.142857142857
116,0.967421566102,0.0,0.0
117,1.89562057475,-1.35892630794,0.285714285714
118,1.89562057475,0.0,0.0
119,4.65269574808,0.536694266806,0.285714285714
120,0.0,0.0,0.0
121,0.430727299295,2.32634787404,0.142857142857
122,3.29376944014,0.967421566102,0.285714285714
123,0.536694266806,1.89562057475,0.285714285714
124,1.3981488654,2.32634787404,0.0
125,-1.35892630794,1.89562057475,0.0
126,1.3981488654,3.29376944014,0.285714285714
127,0.0,0.967421566102,0.0
128,2.75707517334,2.32634787404,0.285714285714
129,0.0,1.35892630794,0.285714285714
130,1.89562057475,-1.89562057475,0.142857142857
131,3.29376944014,0.536694266806,0.142857142857
132,3.29376944014,0.967421566102,0.285714285714
133,1.89562057475,0.0,0.0
134,2.75707517334,0.967421566102,0.142857142857
135,2.32634787404,1.3981488654,0.285714285714
136,1.3981488654,2.32634787404,0.285714285714
137,3.29376944014,3.29376944014,0.142857142857
138,0.430727299295,0.861454598591,0.0
139,2.32634787404,2.32634787404,0.142857142857
140,2.75707517334,0.967421566102,0.285714285714
141,1.89562057475,0.0,0.285714285714
142,1.3981488654,1.9348431322,0.142857142857
143,0.0,0.430727299295,0.285714285714
144,0.536694266806,3.29376944014,0.142857142857
145,0.0,0.536694266806,0.142857142857
146,1.9348431322,1.9348431322,0.0
147,1.3981488654,2.75707517334,0.0
148,0.861454598591,1.3981488654,0.285714285714
149,1.35892630794,0.0,0.142857142857
150,3.29376944014,1.35892630794,0.285714285714
151,0.430727299295,0.0,0.0
152,1.89562057475,0.0,0.285714285714
153,-0.967421566102,0.861454598591,0.285714285714
154,0.536694266806,2.75707517334,0.285714285714
155,1.35892630794,-0.536694266806,0.285714285714
156,0.536694266806,0.536694266806,0.285714285714
157,0.0,3.29376944014,0.142857142857
158,-1.35892630794,0.0,0.166666666667
159,0.430727299295,1.3981488654,0.142857142857
160,1.3981488654,2.75707517334,0.285714285714
161,1.89562057475,1.3981488654,0.285714285714
162,0.0,1.35892630794,0.285714285714
163,1.89562057475,1.3981488654,0.285714285714
164,0.0,2.32634787404,0.285714285714
165,0.967421566102,2.75707517334,0.285714285714
166,0.0,0.0,0.142857142857
167,2.32634787404,2.75707517334,0.0
168,1.89562057475,1.89562057475,0.285714285714
169,1.35892630794,0.861454598591,0.0
170,2.32634787404,2.75707517334,0.142857142857
171,1.3981488654,1.89562057475,0.285714285714
172,2.32634787404,1.3981488654,0.142857142857
173,0.536694266806,2.75707517334,0.285714285714
174,0.0,0.967421566102,0.285714285714
175,0.0,3.29376944014,0.285714285714
176,0.967421566102,-0.430727299295,0.285714285714
177,1.3981488654,1.3981488654,0.285714285714
178,2.75707517334,0.967421566102,0.142857142857
179,1.3981488654,1.3981488654,0.285714285714
180,2.32634787404,2.75707517334,0.142857142857
181,0.967421566102,1.3981488654,0.285714285714
182,1.35892630794,0.861454598591,0.142857142857
183,0.967421566102,1.89562057475,0.0
184,0.861454598591,3.29376944014,0.0
185,2.75707517334,1.89562057475,0.285714285714
186,2.32634787404,0.861454598591,0.142857142857
187,0.0,0.0,0.285714285714
188,1.35892630794,0.967421566102,0.285714285714
189,3.29376944014,2.32634787404,0.285714285714
190,1.3981488654,0.0,0.285714285714
191,1.35892630794,1.35892630794,0.285714285714
192,1.3981488654,1.35892630794,0.142857142857
193,1.3981488654,0.536694266806,0.0
194,0.967421566102,3.29376944014,0.285714285714
195,0.967421566102,0.861454598591,0.285714285714
196,1.35892630794,2.32634787404,0.285714285714
197,3.29376944014,2.75707517334,0.142857142857
198,1.35892630794,1.35892630794,0.142857142857
199,0.0,1.3981488654,0.0
200,0.536694266806,2.32634787404,0.142857142857
201,1.3981488654,2.75707517334,0.0
202,1.35892630794,1.35892630794,0.285714285714
203,0.0,-1.89562057475,0.0
204,2.32634787404,1.35892630794,0.0
205,0.430727299295,0.430727299295,0.0
206,3.29376944014,1.3981488654,0.285714285714
207,2.32634787404,2.75707517334,0.142857142857
208,2.32634787404,1.3981488654,0.285714285714
209,0.967421566102,1.89562057475,0.142857142857
210,0.967421566102,2.32634787404,0.285714285714
211,1.3981488654,3.29376944014,0.142857142857
212,2.75707517334,0.536694266806,0.142857142857
213,2.32634787404,1.89562057475,0.285714285714
214,1.3981488654,2.32634787404,0.142857142857
215,0.861454598591,1.3981488654,0.285714285714
216,0.967421566102,2.32634787404,0.285714285714
217,0.967421566102,1.3981488654,0.0
218,-0.536694266806,1.3981488654,0.0
219,-0.430727299295,-0.536694266806,0.0
220,1.9348431322,0.861454598591,0.0
221,0.0,0.0,0.285714285714
222,1.3981488654,1.3981488654,0.0
223,3.29376944014,1.3981488654,0.285714285714
224,2.32634787404,3.29376944014,0.142857142857
225,0.0,-0.861454598591,0.142857142857
226,-1.35892630794,-2.32634787404,0.285714285714
227,3.29376944014,2.75707517334,0.285714285714
228,3.29376944014,0.430727299295,0.142857142857
229,0.0,2.32634787404,0.285714285714
230,0.861454598591,2.32634787404,0.285714285714
231,2.75707517334,-0.536694266806,0.285714285714
232,-1.9348431322,1.89562057475,0.0
233,0.967421566102,3.29376944014,0.285714285714
234,0.0,2.32634787404,0.285714285714
235,1.35892630794,2.75707517334,0.285714285714
236,3.29376944014,3.29376944014,0.142857142857
237,1.89562057475,3.29376944014,0.285714285714
238,-0.536694266806,1.3981488654,0.142857142857
239,1.35892630794,2.75707517334,0.285714285714
240,1.35892630794,1.89562057475,0.285714285714
241,2.32634787404,1.89562057475,0.285714285714
242,0.967421566102,2.32634787404,0.142857142857
243,1.35892630794,2.32634787404,0.0
244,-0.536694266806,0.0,0.142857142857
245,0.0,1.9348431322,0.285714285714
246,2.75707517334,2.32634787404,0.285714285714
247,1.9348431322,0.430727299295,0.142857142857
248,2.32634787404,1.89562057475,0.142857142857
249,2.32634787404,0.967421566102,0.0
250,1.3981488654,1.3981488654,0.285714285714
251,0.430727299295,3.29376944014,0.285714285714
252,3.29376944014,1.9348431322,0.285714285714
253,0.430727299295,1.3981488654,0.285714285714
254,2.32634787404,0.536694266806,0.285714285714
255,2.75707517334,3.29376944014,0.142857142857
256,3.29376944014,4.65269574808,0.142857142857
257,0.861454598591,0.0,0.285714285714
258,-1.35892630794,1.89562057475,0.0
259,2.32634787404,0.536694266806,0.0
260,1.9348431322,0.430727299295,0.0
261,1.35892630794,0.430727299295,0.0
262,1.35892630794,3.29376944014,0.0
263,2.32634787404,-0.536694266806,0.142857142857
264,3.29376944014,0.967421566102,0.0
265,3.29376944014,0.967421566102,0.142857142857
