,C,I,N,CRT
54,1.094968336708714,-1.094968336708714,2.5796949771766404,0.42857142857142894
55,1.6832424671458286,-2.5796949771766404,1.4847266404679265,0.42857142857142894
56,2.073000770905041,0.0,1.4847266404679265,0.28571428571428603
57,3.167969107613755,2.5796949771766404,1.094968336708714,0.42857142857142894
58,1.094968336708714,2.073000770905041,2.073000770905041,0.28571428571428603
59,3.167969107613755,3.167969107613755,1.6832424671458286,0.42857142857142894
60,1.094968336708714,0.5066942062715994,2.073000770905041,0.42857142857142894
61,1.094968336708714,2.073000770905041,2.073000770905041,0.28571428571428603
62,2.073000770905041,3.167969107613755,1.094968336708714,0.28571428571428603
63,4.6526957480816815,3.167969107613755,3.167969107613755,0.28571428571428603
64,4.6526957480816815,3.167969107613755,0.5882741304371146,0.14285714285714302
65,3.167969107613755,1.094968336708714,1.4847266404679265,0.28571428571428603
66,3.167969107613755,1.6832424671458286,2.5796949771766404,0.42857142857142894
67,0.0,0.0,-0.5066942062715994,0.0
68,1.094968336708714,0.5882741304371146,2.5796949771766404,0.42857142857142894
69,0.0,0.5882741304371144,0.5882741304371146,0.28571428571428603
70,3.167969107613755,0.5882741304371144,2.073000770905041,0.28571428571428603
71,0.5066942062715994,1.094968336708714,0.5066942062715994,0.42857142857142894
72,3.167969107613755,3.167969107613755,2.073000770905041,0.28571428571428603
73,1.094968336708714,2.5796949771766404,3.167969107613755,0.0
74,0.5882741304371144,1.094968336708714,0.5882741304371144,0.28571428571428603
75,2.073000770905041,1.6832424671458286,1.094968336708714,0.14285714285714302
76,1.094968336708714,0.5066942062715994,0.5882741304371146,0.0
77,3.167969107613755,2.073000770905041,3.167969107613755,0.0
78,2.5796949771766404,2.5796949771766404,0.5882741304371146,0.28571428571428603
79,0.0,2.073000770905041,0.0,0.14285714285714302
80,2.073000770905041,0.0,2.073000770905041,0.42857142857142894
81,2.5796949771766404,3.167969107613755,2.5796949771766404,0.28571428571428603
82,2.5796949771766404,1.094968336708714,1.094968336708714,0.42857142857142894
83,0.5882741304371146,1.6832424671458286,0.5066942062715994,0.14285714285714302
84,4.6526957480816815,4.6526957480816815,4.6526957480816815,0.42857142857142894
85,4.6526957480816815,0.0,1.6832424671458286,0.42857142857142894
86,2.073000770905041,0.5882741304371144,2.5796949771766404,0.14285714285714302
87,0.5066942062715994,2.5796949771766404,2.073000770905041,0.14285714285714302
88,4.6526957480816815,0.5882741304371144,4.6526957480816815,0.28571428571428603
89,3.167969107613755,3.167969107613755,3.167969107613755,0.28571428571428603
90,0.0,1.094968336708714,0.5882741304371144,0.0
91,2.073000770905041,2.073000770905041,2.073000770905041,0.42857142857142894
92,3.167969107613755,0.5882741304371144,1.4847266404679265,0.42857142857142894
93,2.073000770905041,1.4847266404679265,1.6832424671458286,0.42857142857142894
94,0.5882741304371144,2.073000770905041,2.073000770905041,0.14285714285714302
95,2.5796949771766404,0.5066942062715994,1.4847266404679265,0.28571428571428603
96,3.167969107613755,3.167969107613755,2.5796949771766404,0.28571428571428603
97,0.5882741304371146,0.5882741304371144,-0.5066942062715994,0.0
98,0.5882741304371144,0.0,1.4847266404679265,0.0
99,3.167969107613755,1.4847266404679265,3.167969107613755,0.42857142857142894
100,0.0,-0.5066942062715994,-0.5882741304371146,0.28571428571428603
101,1.4847266404679265,2.073000770905041,0.5882741304371144,0.28571428571428603
102,4.6526957480816815,2.5796949771766404,-0.5066942062715994,0.0
103,3.167969107613755,2.073000770905041,3.167969107613755,0.42857142857142894
104,0.5882741304371146,1.094968336708714,1.4847266404679265,0.28571428571428603
105,0.0,1.094968336708714,2.5796949771766404,0.28571428571428603
106,3.167969107613755,2.5796949771766404,3.167969107613755,0.42857142857142894
107,0.0,1.4847266404679265,1.4847266404679265,0.0
108,3.167969107613755,3.167969107613755,2.5796949771766404,0.14285714285714302
109,3.167969107613755,0.5882741304371144,1.6832424671458286,0.42857142857142894
110,3.167969107613755,2.5796949771766404,0.5882741304371146,0.28571428571428603
111,3.167969107613755,3.167969107613755,3.167969107613755,0.28571428571428603
112,3.167969107613755,2.073000770905041,1.094968336708714,0.28571428571428603
113,2.5796949771766404,3.167969107613755,3.167969107613755,0.0
114,1.6832424671458286,1.094968336708714,2.073000770905041,0.42857142857142894
115,3.167969107613755,3.167969107613755,2.5796949771766404,0.14285714285714302
116,0.0,1.6832424671458286,2.5796949771766404,0.14285714285714302
117,1.4847266404679265,2.5796949771766404,2.073000770905041,0.14285714285714302
118,3.167969107613755,3.167969107613755,1.6832424671458286,0.28571428571428603
119,3.167969107613755,0.0,1.094968336708714,0.0
120,1.094968336708714,2.073000770905041,2.5796949771766404,0.14285714285714302
121,3.167969107613755,0.5066942062715994,1.094968336708714,0.14285714285714302
122,1.094968336708714,0.5882741304371146,2.073000770905041,0.42857142857142894
123,3.167969107613755,0.5066942062715994,1.6832424671458286,0.28571428571428603
124,4.6526957480816815,2.5796949771766404,3.167969107613755,0.28571428571428603
125,1.4847266404679265,2.5796949771766404,0.5882741304371146,0.14285714285714302
126,2.5796949771766404,0.0,0.5882741304371146,0.0
127,0.5882741304371146,1.094968336708714,2.5796949771766404,0.0
128,0.0,0.0,1.094968336708714,0.14285714285714302
129,2.5796949771766404,1.094968336708714,1.094968336708714,0.42857142857142894
130,4.6526957480816815,2.5796949771766404,1.6832424671458286,0.28571428571428603
131,1.094968336708714,1.6832424671458286,3.167969107613755,0.42857142857142894
132,2.073000770905041,4.6526957480816815,2.5796949771766404,0.14285714285714302
133,3.167969107613755,0.0,3.167969107613755,0.14285714285714302
134,1.6832424671458286,1.094968336708714,0.5066942062715994,0.0
135,0.5066942062715994,0.5882741304371144,2.5796949771766404,0.0
136,2.073000770905041,0.5882741304371144,0.0,0.28571428571428603
137,1.094968336708714,1.094968336708714,1.6832424671458286,0.42857142857142894
138,3.167969107613755,1.094968336708714,4.6526957480816815,0.28571428571428603
139,1.4847266404679265,1.6832424671458286,1.094968336708714,0.42857142857142894
140,0.0,2.5796949771766404,1.094968336708714,0.42857142857142894
141,1.4847266404679265,2.5796949771766404,0.5882741304371144,0.42857142857142894
142,1.094968336708714,2.073000770905041,0.0,0.42857142857142894
143,3.167969107613755,1.6832424671458286,2.073000770905041,0.28571428571428603
144,3.167969107613755,3.167969107613755,2.073000770905041,0.28571428571428603
145,2.5796949771766404,1.094968336708714,1.094968336708714,0.42857142857142894
146,1.4847266404679265,0.5066942062715994,-0.5882741304371146,0.42857142857142894
147,2.073000770905041,0.5882741304371144,3.167969107613755,0.0
148,2.5796949771766404,1.094968336708714,3.167969107613755,0.14285714285714302
149,3.167969107613755,0.5882741304371144,0.0,0.0
150,2.5796949771766404,0.5882741304371144,2.073000770905041,0.42857142857142894
151,1.094968336708714,1.6832424671458286,0.5066942062715994,0.0
152,3.167969107613755,3.167969107613755,3.167969107613755,0.28571428571428603
153,0.0,1.6832424671458286,2.073000770905041,0.42857142857142894
154,1.094968336708714,1.094968336708714,2.073000770905041,0.28571428571428603
155,0.5882741304371146,1.094968336708714,-0.5066942062715994,0.14285714285714302
156,1.094968336708714,2.5796949771766404,1.4847266404679265,0.28571428571428603
157,1.6832424671458286,-2.073000770905041,0.5882741304371144,0.42857142857142894
158,2.5796949771766404,1.4847266404679265,2.073000770905041,0.28571428571428603
159,3.167969107613755,2.5796949771766404,3.167969107613755,0.28571428571428603
160,4.6526957480816815,3.167969107613755,1.094968336708714,0.42857142857142894
161,3.167969107613755,1.094968336708714,0.5066942062715994,0.42857142857142894
162,0.5882741304371144,2.5796949771766404,0.0,0.28571428571428603
163,1.4847266404679265,2.5796949771766404,0.0,0.28571428571428603
164,4.6526957480816815,2.5796949771766404,1.6832424671458286,0.14285714285714302
165,1.6832424671458286,2.5796949771766404,0.5882741304371146,0.28571428571428603
166,3.167969107613755,2.073000770905041,2.073000770905041,0.33333333333333304
167,3.167969107613755,3.167969107613755,3.167969107613755,0.42857142857142894
168,4.6526957480816815,2.073000770905041,0.5882741304371144,0.42857142857142894
169,0.0,1.4847266404679265,0.0,0.0
170,2.073000770905041,2.073000770905041,2.5796949771766404,0.14285714285714302
171,0.5066942062715994,1.094968336708714,0.5882741304371146,0.42857142857142894
172,4.6526957480816815,4.6526957480816815,0.5882741304371146,0.14285714285714302
173,1.4847266404679265,0.5066942062715994,1.6832424671458286,0.14285714285714302
174,1.094968336708714,2.073000770905041,1.4847266404679265,0.28571428571428603
175,2.5796949771766404,2.5796949771766404,0.5882741304371146,0.0
176,2.5796949771766404,1.6832424671458286,2.073000770905041,0.28571428571428603
177,2.073000770905041,0.0,0.0,0.42857142857142894
178,1.094968336708714,0.0,0.5882741304371144,0.28571428571428603
179,1.094968336708714,1.4847266404679265,0.5882741304371146,0.42857142857142894
180,1.094968336708714,0.0,1.6832424671458286,0.14285714285714302
181,4.6526957480816815,1.094968336708714,2.073000770905041,0.28571428571428603
182,-1.094968336708714,-0.5882741304371144,0.5882741304371144,0.0
183,0.5066942062715994,0.5882741304371144,1.094968336708714,0.14285714285714302
184,1.4847266404679265,-1.094968336708714,0.0,0.0
185,3.167969107613755,2.073000770905041,4.6526957480816815,0.42857142857142894
186,1.6832424671458286,0.0,1.6832424671458286,0.42857142857142894
187,2.5796949771766404,3.167969107613755,3.167969107613755,0.0
188,0.5066942062715994,1.094968336708714,1.094968336708714,0.0
189,2.5796949771766404,2.5796949771766404,2.073000770905041,0.0
190,2.073000770905041,1.4847266404679265,2.073000770905041,0.28571428571428603
191,2.5796949771766404,-0.5066942062715994,0.5066942062715994,0.28571428571428603
192,1.4847266404679265,1.4847266404679265,2.073000770905041,0.0
193,3.167969107613755,1.6832424671458286,2.073000770905041,0.28571428571428603
194,4.6526957480816815,-0.5066942062715994,1.094968336708714,0.42857142857142894
195,1.6832424671458286,2.5796949771766404,4.6526957480816815,0.28571428571428603
196,2.5796949771766404,1.4847266404679265,2.5796949771766404,0.28571428571428603
197,3.167969107613755,0.0,2.5796949771766404,0.7142857142857142
198,2.5796949771766404,0.5882741304371144,0.0,0.857142857142857
199,3.167969107613755,1.094968336708714,0.0,0.7142857142857142
200,3.167969107613755,1.094968336708714,1.094968336708714,0.5714285714285711
201,3.167969107613755,1.6832424671458286,4.6526957480816815,0.857142857142857
202,3.167969107613755,3.167969107613755,3.167969107613755,0.5714285714285711
203,4.6526957480816815,3.167969107613755,1.6832424671458286,0.857142857142857
204,4.6526957480816815,2.073000770905041,2.5796949771766404,0.5714285714285711
205,3.167969107613755,1.094968336708714,4.6526957480816815,0.5714285714285711
206,4.6526957480816815,3.167969107613755,4.6526957480816815,0.5714285714285711
207,2.073000770905041,0.0,1.094968336708714,0.857142857142857
208,4.6526957480816815,2.073000770905041,3.167969107613755,0.857142857142857
209,3.167969107613755,1.6832424671458286,3.167969107613755,0.7142857142857142
210,3.167969107613755,1.094968336708714,3.167969107613755,0.857142857142857
211,3.167969107613755,1.094968336708714,1.094968336708714,0.857142857142857
212,3.167969107613755,4.6526957480816815,4.6526957480816815,0.5714285714285711
213,4.6526957480816815,2.5796949771766404,-2.073000770905041,0.7142857142857142
214,4.6526957480816815,1.094968336708714,3.167969107613755,0.7142857142857142
215,0.5066942062715994,2.5796949771766404,1.6832424671458286,0.7142857142857142
216,2.073000770905041,0.0,4.6526957480816815,0.5714285714285711
217,3.167969107613755,1.094968336708714,0.0,0.5714285714285711
218,4.6526957480816815,0.5882741304371144,1.6832424671458286,0.7142857142857142
219,2.5796949771766404,-2.073000770905041,0.5066942062715994,1.0
220,4.6526957480816815,4.6526957480816815,4.6526957480816815,1.0
221,3.167969107613755,0.0,3.167969107613755,1.0
222,4.6526957480816815,1.4847266404679265,2.5796949771766404,0.857142857142857
223,3.167969107613755,2.5796949771766404,3.167969107613755,0.857142857142857
224,3.167969107613755,3.167969107613755,0.5066942062715994,1.0
225,4.6526957480816815,2.5796949771766404,4.6526957480816815,1.0
226,4.6526957480816815,2.5796949771766404,4.6526957480816815,1.0
227,4.6526957480816815,0.5882741304371144,4.6526957480816815,0.857142857142857
228,4.6526957480816815,1.094968336708714,3.167969107613755,0.857142857142857
229,3.167969107613755,1.4847266404679265,2.5796949771766404,0.857142857142857
230,4.6526957480816815,1.094968336708714,1.094968336708714,0.857142857142857
231,3.167969107613755,0.0,2.073000770905041,0.857142857142857
232,2.5796949771766404,1.094968336708714,1.094968336708714,0.7142857142857142
233,4.6526957480816815,1.094968336708714,4.6526957480816815,0.857142857142857
234,3.167969107613755,2.073000770905041,2.073000770905041,0.7142857142857142
235,0.0,0.0,1.4847266404679265,0.857142857142857
236,0.5882741304371144,-0.5066942062715994,3.167969107613755,0.7142857142857142
237,3.167969107613755,1.6832424671458286,2.5796949771766404,0.5714285714285711
238,4.6526957480816815,1.6832424671458286,3.167969107613755,0.5714285714285711
239,3.167969107613755,0.5882741304371144,3.167969107613755,0.5714285714285711
240,4.6526957480816815,3.167969107613755,0.5066942062715994,0.857142857142857
241,3.167969107613755,2.073000770905041,1.094968336708714,0.857142857142857
242,2.073000770905041,1.4847266404679265,2.073000770905041,0.7142857142857142
243,1.094968336708714,4.6526957480816815,3.167969107613755,0.857142857142857
244,3.167969107613755,3.167969107613755,1.6832424671458286,0.7142857142857142
245,0.0,2.073000770905041,1.4847266404679265,0.5714285714285711
246,0.0,0.5882741304371144,1.6832424671458286,0.857142857142857
247,3.167969107613755,1.4847266404679265,3.167969107613755,0.857142857142857
248,1.094968336708714,3.167969107613755,3.167969107613755,0.5714285714285711
249,2.5796949771766404,1.6832424671458286,2.073000770905041,0.5714285714285711
250,4.6526957480816815,-0.5066942062715994,2.5796949771766404,0.5714285714285711
251,4.6526957480816815,3.167969107613755,4.6526957480816815,0.7142857142857142
252,3.167969107613755,1.094968336708714,0.5882741304371144,0.5714285714285711
253,3.167969107613755,1.094968336708714,2.073000770905041,0.7142857142857142
254,3.167969107613755,0.0,2.5796949771766404,0.857142857142857
255,2.073000770905041,1.6832424671458286,3.167969107613755,1.0
256,4.6526957480816815,0.0,2.5796949771766404,1.0
257,3.167969107613755,0.0,3.167969107613755,1.0
258,1.094968336708714,4.6526957480816815,0.5066942062715994,1.0
259,0.0,2.5796949771766404,0.5882741304371144,0.7142857142857142
260,2.5796949771766404,0.5882741304371144,2.5796949771766404,1.0
261,4.6526957480816815,2.073000770905041,1.094968336708714,1.0
262,0.0,1.094968336708714,0.0,1.0
263,3.167969107613755,1.094968336708714,2.5796949771766404,1.0
264,4.6526957480816815,2.5796949771766404,4.6526957480816815,1.0
265,1.094968336708714,1.094968336708714,2.5796949771766404,0.857142857142857
266,3.167969107613755,3.167969107613755,3.167969107613755,0.7142857142857142
267,4.6526957480816815,2.5796949771766404,1.6832424671458286,1.0
268,0.5066942062715994,2.5796949771766404,3.167969107613755,0.5714285714285711
269,1.094968336708714,3.167969107613755,4.6526957480816815,0.7142857142857142
270,4.6526957480816815,1.6832424671458286,0.5882741304371144,0.857142857142857
271,0.0,0.0,2.5796949771766404,0.857142857142857
272,4.6526957480816815,2.5796949771766404,2.5796949771766404,0.857142857142857
273,3.167969107613755,1.094968336708714,4.6526957480816815,0.5714285714285711
274,4.6526957480816815,2.073000770905041,2.5796949771766404,0.857142857142857
275,0.0,0.5882741304371144,2.5796949771766404,0.5714285714285711
276,4.6526957480816815,2.073000770905041,2.073000770905041,0.857142857142857
277,4.6526957480816815,3.167969107613755,1.094968336708714,0.857142857142857
278,4.6526957480816815,2.5796949771766404,1.6832424671458286,0.7142857142857142
279,3.167969107613755,1.4847266404679265,0.0,0.5714285714285711
280,3.167969107613755,1.094968336708714,2.5796949771766404,0.7142857142857142
281,3.167969107613755,3.167969107613755,1.6832424671458286,0.857142857142857
282,3.167969107613755,1.4847266404679265,4.6526957480816815,1.0
283,2.5796949771766404,1.4847266404679265,4.6526957480816815,0.857142857142857
284,4.6526957480816815,3.167969107613755,1.6832424671458286,0.7142857142857142
285,1.6832424671458286,2.073000770905041,2.5796949771766404,0.857142857142857
286,2.5796949771766404,2.5796949771766404,2.5796949771766404,0.857142857142857
287,0.5066942062715994,2.5796949771766404,1.4847266404679265,0.5714285714285711
288,4.6526957480816815,3.167969107613755,2.5796949771766404,1.0
289,1.094968336708714,0.5882741304371144,3.167969107613755,0.5714285714285711
290,2.5796949771766404,1.4847266404679265,1.4847266404679265,0.7142857142857142
291,1.4847266404679265,0.0,1.4847266404679265,0.7142857142857142
292,1.094968336708714,1.094968336708714,1.6832424671458286,1.0
293,0.0,0.0,0.0,0.5714285714285711
294,4.6526957480816815,1.4847266404679265,2.5796949771766404,0.7142857142857142
295,3.167969107613755,2.5796949771766404,3.167969107613755,0.857142857142857
296,3.167969107613755,1.6832424671458286,4.6526957480816815,0.857142857142857
297,0.0,1.4847266404679265,2.073000770905041,0.857142857142857
298,1.094968336708714,2.073000770905041,1.4847266404679265,1.0
299,2.073000770905041,1.4847266404679265,2.073000770905041,1.0
300,0.5882741304371144,0.5066942062715994,0.0,0.5714285714285711
301,2.5796949771766404,1.6832424671458286,3.167969107613755,0.5714285714285711
302,3.167969107613755,2.5796949771766404,0.0,0.857142857142857
303,3.167969107613755,2.5796949771766404,2.5796949771766404,0.7142857142857142
304,1.6832424671458286,3.167969107613755,0.5066942062715994,0.7142857142857142
305,4.6526957480816815,2.5796949771766404,3.167969107613755,0.5714285714285711
306,2.5796949771766404,2.5796949771766404,1.4847266404679265,0.7142857142857142
307,1.094968336708714,0.0,2.5796949771766404,0.5714285714285711
308,1.094968336708714,1.6832424671458286,0.5882741304371146,0.5714285714285711
309,4.6526957480816815,4.6526957480816815,3.167969107613755,0.5714285714285711
310,3.167969107613755,1.6832424671458286,1.094968336708714,0.857142857142857
311,3.167969107613755,2.073000770905041,3.167969107613755,0.857142857142857
312,3.167969107613755,3.167969107613755,3.167969107613755,0.857142857142857
313,4.6526957480816815,2.5796949771766404,3.167969107613755,0.7142857142857142
314,3.167969107613755,1.094968336708714,1.6832424671458286,0.5714285714285711
315,1.094968336708714,-1.4847266404679265,1.4847266404679265,0.857142857142857
316,3.167969107613755,2.5796949771766404,3.167969107613755,0.7142857142857142
317,3.167969107613755,0.0,1.094968336708714,0.857142857142857
318,1.094968336708714,2.5796949771766404,0.5882741304371146,0.857142857142857
319,2.5796949771766404,3.167969107613755,1.094968336708714,0.857142857142857
320,2.073000770905041,4.6526957480816815,2.073000770905041,0.7142857142857142
321,1.094968336708714,1.6832424671458286,3.167969107613755,0.7142857142857142
322,1.6832424671458286,1.6832424671458286,2.073000770905041,0.5714285714285711
323,0.5882741304371144,0.0,2.073000770905041,0.5714285714285711
324,1.6832424671458286,-2.073000770905041,2.073000770905041,0.5714285714285711
325,2.5796949771766404,1.6832424671458286,2.5796949771766404,0.5714285714285711
326,1.4847266404679265,2.5796949771766404,2.073000770905041,1.0
327,4.6526957480816815,0.5066942062715994,2.5796949771766404,0.857142857142857
328,3.167969107613755,0.5066942062715994,2.5796949771766404,1.0
329,1.094968336708714,1.094968336708714,1.094968336708714,0.857142857142857
330,3.167969107613755,2.5796949771766404,2.073000770905041,1.0
331,1.094968336708714,0.5882741304371144,2.5796949771766404,1.0
332,4.6526957480816815,2.073000770905041,2.5796949771766404,1.0
333,2.5796949771766404,2.5796949771766404,4.6526957480816815,0.833333333333333
334,3.167969107613755,2.5796949771766404,1.094968336708714,0.7142857142857142
335,3.167969107613755,2.5796949771766404,4.6526957480816815,0.5714285714285711
336,4.6526957480816815,2.5796949771766404,0.5882741304371146,0.7142857142857142
337,2.5796949771766404,1.4847266404679265,3.167969107613755,0.7142857142857142
338,3.167969107613755,3.167969107613755,3.167969107613755,0.7142857142857142
339,1.6832424671458286,1.4847266404679265,3.167969107613755,0.5714285714285711
340,1.094968336708714,1.094968336708714,2.5796949771766404,0.857142857142857
341,2.5796949771766404,2.073000770905041,2.5796949771766404,0.5714285714285711
342,3.167969107613755,3.167969107613755,4.6526957480816815,0.5714285714285711
343,4.6526957480816815,1.094968336708714,0.5882741304371144,0.7142857142857142
344,4.6526957480816815,2.5796949771766404,3.167969107613755,0.857142857142857
345,1.094968336708714,2.5796949771766404,2.5796949771766404,1.0
346,1.094968336708714,1.094968336708714,2.5796949771766404,1.0
347,2.5796949771766404,0.0,1.6832424671458286,0.5714285714285711
348,0.0,0.0,-0.5882741304371144,0.7142857142857142
349,1.6832424671458286,-1.4847266404679265,0.0,0.7142857142857142
350,2.073000770905041,3.167969107613755,0.5882741304371146,0.857142857142857
351,3.167969107613755,1.4847266404679265,3.167969107613755,0.5714285714285711
352,-1.4847266404679265,1.6832424671458286,0.0,0.7142857142857142
353,-0.5882741304371144,0.0,0.5882741304371146,0.5714285714285711
354,4.6526957480816815,3.167969107613755,3.167969107613755,1.0
355,2.5796949771766404,2.5796949771766404,1.4847266404679265,0.5714285714285711
356,0.5066942062715994,0.0,1.6832424671458286,0.7142857142857142
357,2.073000770905041,1.4847266404679265,0.0,0.857142857142857
358,0.0,1.094968336708714,-1.4847266404679265,1.0
359,2.5796949771766404,2.073000770905041,1.6832424671458286,0.7142857142857142
360,1.6832424671458286,1.094968336708714,1.094968336708714,1.0
361,2.5796949771766404,1.094968336708714,2.073000770905041,0.857142857142857
362,0.0,1.094968336708714,2.5796949771766404,0.7142857142857142
363,3.167969107613755,1.094968336708714,0.0,1.0
364,4.6526957480816815,3.167969107613755,3.167969107613755,0.5714285714285711
365,4.6526957480816815,1.6832424671458286,0.5066942062715994,0.7142857142857142
366,2.5796949771766404,3.167969107613755,2.073000770905041,0.7142857142857142
367,4.6526957480816815,0.0,3.167969107613755,0.857142857142857
368,2.5796949771766404,1.094968336708714,2.073000770905041,0.5714285714285711
369,3.167969107613755,0.5882741304371144,3.167969107613755,0.857142857142857
370,2.5796949771766404,-1.4847266404679265,1.6832424671458286,0.5714285714285711
371,2.5796949771766404,2.073000770905041,4.6526957480816815,1.0
372,0.5882741304371144,1.6832424671458286,1.094968336708714,0.7142857142857142
373,4.6526957480816815,2.5796949771766404,4.6526957480816815,0.857142857142857
374,3.167969107613755,4.6526957480816815,2.5796949771766404,0.7142857142857142
375,0.5882741304371144,0.0,-2.073000770905041,0.5714285714285711
376,2.073000770905041,1.4847266404679265,-1.4847266404679265,0.5714285714285711
377,-1.4847266404679265,-1.4847266404679265,1.4847266404679265,0.7142857142857142
378,3.167969107613755,3.167969107613755,3.167969107613755,0.857142857142857
379,2.5796949771766404,0.0,1.4847266404679265,0.7142857142857142
380,3.167969107613755,1.4847266404679265,1.6832424671458286,0.7142857142857142
381,3.167969107613755,3.167969107613755,2.5796949771766404,0.857142857142857
382,4.6526957480816815,3.167969107613755,3.167969107613755,0.857142857142857
383,2.073000770905041,2.5796949771766404,1.6832424671458286,0.857142857142857
384,4.6526957480816815,1.094968336708714,1.6832424671458286,1.0
385,3.167969107613755,2.5796949771766404,3.167969107613755,1.0
386,4.6526957480816815,1.094968336708714,3.167969107613755,1.0
387,1.4847266404679265,0.0,1.4847266404679265,0.5714285714285711
388,3.167969107613755,1.4847266404679265,3.167969107613755,0.857142857142857
389,3.167969107613755,0.0,2.073000770905041,0.7142857142857142
390,2.073000770905041,2.073000770905041,2.073000770905041,0.5714285714285711
391,2.5796949771766404,1.6832424671458286,2.073000770905041,0.7142857142857142
392,4.6526957480816815,0.5882741304371144,0.5882741304371146,0.857142857142857
393,1.6832424671458286,0.5066942062715994,2.073000770905041,0.5714285714285711
394,4.6526957480816815,3.167969107613755,3.167969107613755,0.5714285714285711
395,4.6526957480816815,1.6832424671458286,2.073000770905041,0.7142857142857142
396,2.5796949771766404,0.5066942062715994,0.0,0.7142857142857142
397,3.167969107613755,0.5882741304371146,0.0,0.5714285714285711
398,3.167969107613755,1.6832424671458286,2.5796949771766404,0.7142857142857142
399,3.167969107613755,3.167969107613755,1.6832424671458286,0.5714285714285711
400,4.6526957480816815,4.6526957480816815,3.167969107613755,0.5714285714285711
401,2.5796949771766404,1.094968336708714,0.5882741304371146,0.7142857142857142
402,3.167969107613755,1.4847266404679265,2.073000770905041,0.7142857142857142
403,3.167969107613755,2.073000770905041,0.5066942062715994,0.5714285714285711
404,2.5796949771766404,3.167969107613755,3.167969107613755,0.857142857142857
405,4.6526957480816815,0.5066942062715994,2.5796949771766404,0.7142857142857142
